# E(B-V)i = 0.0
# E(B-V)g = 0.194994761858
# Rvi= 3.1
# Rvg= 3.1
# mu= 18.55
# maxref (exp) = 46849.8
# type= IIP
# ph    lgLt    err
	   544.84 	        39.408 	 0.021 	
	   548.07 	        39.382 	 0.021 	
	   549.79 	        39.371 	 0.021 	
	   558.75 	        39.309 	 0.021 	
	   562.72 	        39.274 	 0.021 	
	    563.1 	        39.279 	 0.021 	
	   566.69 	        39.243 	 0.021 	
	   569.07 	        39.228 	 0.021 	
	   570.99 	        39.212 	 0.021 	
	   572.69 	        39.198 	 0.021 	
	   575.04 	        39.176 	 0.021 	
	   576.73 	        39.169 	 0.021 	
	   578.81 	        39.155 	 0.021 	
	    580.9 	        39.133 	 0.021 	
	   581.76 	        39.132 	 0.021 	
	   583.88 	        39.108 	 0.021 	
	    586.7 	        39.088 	 0.021 	
	   588.98 	        39.069 	 0.021 	
	   589.76 	        39.069 	 0.021 	
	    593.8 	        39.028 	 0.021 	
	   594.73 	        39.026 	 0.021 	
	   596.84 	        39.004 	 0.021 	
	   598.61 	        38.991 	 0.021 	
	    599.0 	        38.988 	 0.021 	
	   602.98 	         38.96 	 0.021 	
	   603.78 	        38.962 	 0.021 	
	   606.88 	        38.932 	 0.021 	
	   608.66 	        38.916 	 0.021 	
	    609.0 	        38.921 	 0.021 	
	   611.01 	        38.911 	 0.021 	
	   612.62 	        38.896 	 0.021 	
	   615.92 	        38.866 	 0.021 	
	   616.62 	        38.865 	 0.021 	
	   620.67 	        38.838 	 0.021 	
	   620.88 	        38.828 	 0.021 	
	   625.63 	        38.808 	 0.021 	
	   630.66 	         38.78 	 0.021 	
	   634.82 	         38.74 	 0.021 	
	   635.76 	        38.752 	 0.021 	
	   637.92 	        38.721 	 0.021 	
	   637.92 	        38.721 	 0.021 	
	   637.92 	        38.721 	 0.021 	
	   638.92 	        38.713 	 0.021 	
	   638.92 	        38.713 	 0.021 	
	   638.92 	        38.713 	 0.021 	
	   639.95 	        38.706 	 0.021 	
	   639.95 	        38.706 	 0.021 	
	   642.62 	        38.694 	 0.021 	
	   642.86 	        38.701 	 0.021 	
	   642.89 	        38.688 	 0.021 	
	   643.91 	        38.692 	 0.021 	
	   643.93 	        38.681 	 0.021 	
	   647.74 	        38.681 	 0.021 	
	   652.58 	        38.644 	 0.021 	
	   655.93 	        38.593 	 0.021 	
	   657.74 	        38.617 	 0.021 	
	   662.52 	        38.583 	 0.021 	
	   663.79 	        38.563 	 0.021 	
	   667.56 	        38.551 	 0.021 	
	   667.87 	        38.543 	 0.021 	
	   671.55 	        38.526 	 0.021 	
	   674.86 	          38.5 	 0.021 	
	   676.56 	        38.498 	 0.021 	
	    676.8 	        38.481 	 0.021 	
	   680.73 	        38.452 	 0.021 	
	   682.64 	        38.462 	 0.021 	
	   687.57 	         38.43 	 0.021 	
	   689.72 	        38.417 	 0.021 	
	   692.58 	        38.415 	 0.021 	
	   693.72 	        38.392 	 0.021 	
	   698.51 	        38.368 	 0.021 	
	   701.87 	        38.349 	 0.021 	
	   703.51 	         38.36 	 0.021 	
	   709.53 	        38.326 	 0.021 	
	   709.75 	        38.317 	 0.021 	
	   710.76 	        38.312 	 0.021 	
	   711.75 	        38.309 	 0.021 	
	   714.49 	        38.294 	 0.021 	
	   717.75 	        38.278 	 0.021 	
	   718.75 	         38.27 	 0.021 	
	    720.5 	        38.279 	 0.021 	
	   728.77 	        38.218 	 0.021 	
	   729.49 	        38.227 	 0.021 	
	   734.49 	        38.202 	 0.021 	
	   740.51 	        38.186 	 0.021 	
	    744.5 	        38.158 	 0.021 	
	   751.47 	        38.156 	 0.021 	
	   757.47 	        38.112 	 0.021 	
	   759.46 	        38.086 	 0.021 	
	   767.46 	        38.067 	 0.021 	
	   770.71 	         38.07 	 0.021 	
	   770.71 	         38.07 	 0.021 	
	   772.44 	        38.031 	 0.021 	
	   779.46 	        38.015 	 0.021 	
	   784.42 	        37.998 	 0.021 	
	   791.42 	        37.976 	 0.022 	
	   812.67 	        37.932 	 0.025 	
	   1517.2 	        36.494 	 0.023 	
